,Unnamed: 0,id,genres,genres_count
230,46609,QPuc6FEpjUHNRQx8,['rock'],1
231,39432,MOKzt8Xkzy0JFJZc,['rock'],1
232,53920,UYFqeTc8fXgh5JrB,['rock'],1
233,106700,yWtXDkXRRIWGRuAX,['rock'],1
234,17563,9zTYp2Svl1w9S4aw,['rock'],1
235,63855,aGU2rlzN1BxyJloj,['rock'],1
236,29230,Gax8ea7ti5ssV02T,['rock'],1
237,69425,dRQOYGXpIdRDT7p4,['rock'],1
238,48350,RPChCKAvcsNghoWb,['rock'],1
239,3176,1kYRr1KtD3w5CQEE,['rock'],1
240,41525,NYuoBFQiZDsCQZqH,['rock'],1
241,6284,3XVse774Treokv2V,['rock'],1
242,79934,jLt1zKcx5y5YM6R5,['rock'],1
243,71021,eMsEreL5XlpkjCkx,['rock'],1
244,62960,ZimMUqYAvWvAUNU9,['rock'],1
245,108124,zLAHHVG1ajV9Ttk2,['rock'],1
246,17789,A6qWWHLWAEGliUjS,['rock'],1
247,35189,Jyf3FQVKJcMjV6JS,['rock'],1
248,106389,yLyXh1QAzYam0U2x,['rock'],1
249,104292,xAjqXlmJIA90Ufbi,['rock'],1
250,108055,zIaniHsLogADo5V7,['rock'],1
251,35367,K4mVBcXgx98hDbxS,['rock'],1
252,9846,5Y8sFZPXaB6EWFRF,['rock'],1
253,11849,6iFWAef8BIHImt9I,['rock'],1
254,85000,mExIQ6BFN0Ucwsf4,['rock'],1
255,9993,5dIWSG77tZ7HNSEW,['rock'],1
256,73788,fxS1zbEhgTTVestF,['rock'],1
257,65437,bCuqUedIrWxkPxip,['rock'],1
258,65708,bMRkk6sNICu7LBWp,['rock'],1
259,37836,LUb4NaKUSoKhA1BP,['rock'],1
260,101543,vcGbgSWzLThZ0Hph,['rock'],1
261,81315,k9eHI1haS8BKMfJW,['rock'],1
262,6215,3VYHPB2fFFO0f4Sb,['rock'],1
263,47002,QdLPCNGZlHQbS8JN,['rock'],1
264,26157,EretBfBpavTtmCJz,['rock'],1
265,78593,idF1cH4qAb3AKuAc,['rock'],1
266,88079,o1ht8481qc8Bv1NC,['rock'],1
267,18638,AaasAwBrWeUHJbsP,['rock'],1
268,30942,HXuLNd92c1jsop6Z,['rock'],1
269,46340,QG2CgAe8bng1516t,['rock'],1
270,62637,ZWl3nhMNlffDw8hi,['rock'],1
271,16726,9Upc80RleP2QDTXH,['rock'],1
272,88122,o3CPekD9omX6JrX2,['rock'],1
273,105321,xlNrRo0wxqaKh5d3,['rock'],1
274,77933,iG08erB29FQPP1J3,['rock'],1
275,54116,UermGBLy4Sg8o0As,['rock'],1
276,13319,7YxmxYEdSLKeL4yy,['rock'],1
277,29321,GeHmoPszCTj8oCHM,['rock'],1
278,106457,yNzOlQZxlZ9wxtZW,['rock'],1
279,88798,oQzrzh2WOSqOLT8K,['rock'],1
280,90918,pd6uTV29VIYzXzYl,['rock'],1
281,18375,AR6ZiyPZ3s0SclFE,['rock'],1
282,4559,2YBt4RlIzCvMa2Jh,['rock'],1
283,14688,8KgXnc0FVKoPu51K,['rock'],1
284,1853,11wI9MLZtenqOKwz,['rock'],1
285,92919,qkKzXDozPu5qsy6Z,['rock'],1
286,81044,k04uUDS4L2krU4cc,['rock'],1
287,70361,dyrUyIQaRRMkjpDx,['rock'],1
288,94800,ro2r4vBq6CV7R0PY,['rock'],1
289,104090,x3gIu8oc4ipyftm6,['rock'],1
290,60672,YMreA3bg74DvIzAY,['rock'],1
291,105644,xwtzOtisRUakj0Xc,['rock'],1
292,40480,My231TSKgFeC6YCR,['rock'],1
293,8507,4n3y6OcjJmOTwNcQ,['rock'],1
294,76692,hZ947lhG9T9jAlZr,['rock'],1
295,65496,bEmV8QT8UJg2t05l,['rock'],1
296,13195,7USuXxt2HaQ6eujg,['rock'],1
297,32582,ISeFn3lL9OyjgcgU,['rock'],1
298,24427,Dsy52GUIEdjT0QDS,['rock'],1
299,56515,VzCD2uBf6Gv1FSFA,['rock'],1
300,11948,6ldlMolGjB5DGhWA,['rock'],1
301,80770,jqJppgqNzYcmK4Tl,['rock'],1
302,33986,JHY4gBS8DI2Dl1Ii,['rock'],1
303,94394,ra0FevB01lXrP2Qg,['rock'],1
304,87099,nSUUf1dzgjYbdhyo,['rock'],1
305,15792,8xXQsHZ8DwaJzrRM,['rock'],1
306,72126,f0IDbcNWwCklUrwS,['rock'],1
307,81081,k1PCtPRRq2LsPPqu,['rock'],1
308,71446,ebIi4HPzXWkTZJtF,['rock'],1
309,107857,zC8HgAnuvfxIGkt5,['rock'],1
310,79312,j0OfblQEYVo6iw0S,['rock'],1
311,8356,4hswyqlIVZzX5hOW,['rock'],1
312,28160,Fzh4l4GM1t8wzpbM,['rock'],1
313,14608,8HutfXBdOmTIU648,['rock'],1
314,43992,OvQA8DFv32OKnUDO,['rock'],1
315,54987,V9FxqMlQQuPyW4xg,['rock'],1
316,68450,cuIOu8EcsxrEqITQ,['rock'],1
317,21574,CGKTR8zX5q6kWDn3,['rock'],1
318,78138,iN7fWdy4vIhmnmKA,['rock'],1
319,36692,KqbOUr057TcHUfIm,['rock'],1
320,97419,tI4OwPVQc8ZDHPP3,['rock'],1
321,95580,sFqCHGK5lz4pgEvg,['rock'],1
322,79044,iroKMxQrqduHre7w,['rock'],1
323,21837,CPi4Jv8xVfVX6gWP,['rock'],1
324,62363,ZMoUk3HOAyHBQ8WV,['rock'],1
325,61398,YmwPORTi8ftBiwsb,['rock'],1
326,93748,rDd1owNVLqrak22G,['rock'],1
327,94599,rgu547R8C85Si9OM,['rock'],1
328,87986,nxu1d8EFY6kdkMuq,['rock'],1
329,73713,fujpZci07OPHG7wz,['rock'],1
330,75136,ggcrYB1bXIT9g2bU,['rock'],1
331,63935,aJEvHMNWdoWRgrc0,['rock'],1
332,19064,Ap3JEQXnLNF3xyg7,['rock'],1
333,94747,rm9MESJvd1pqVlmv,['rock'],1
334,54861,V4ncuzd0fpITqwuK,['rock'],1
335,7984,4U8oiz1w92Jz7zP9,['rock'],1
336,47549,QvxkMSraOKulkeVJ,['rock'],1
337,26644,F8903jiKtzmuZHhv,['rock'],1
338,94645,riam9vXB8y1a0ZVC,['rock'],1
339,31493,HrZQyMUA0enusyuh,['rock'],1
340,62066,ZBp9SWtFBUyXky9B,['rock'],1
341,69233,dKeG4XsmVTV6U5KD,['rock'],1
342,60813,YRmdRbHJdgfkvIjA,['rock'],1
343,68265,cnk0fJxg939qxHqG,['rock'],1
344,78591,idAM9CbU70mtINrG,['rock'],1
345,109195,zxCjkRd5mumVrTjo,['rock'],1
346,19704,BC2u1bvUzU6XgrAF,['rock'],1
347,9722,5U3OIMTTgIytdVUb,['rock'],1
348,46150,Q9pR6gTnXgCMecvr,['rock'],1
349,86423,n4P9GzU5ga60N5oP,['rock'],1
350,103685,wpYnBlvwa3kHuoRV,['rock'],1
351,20591,Bg7Ti8ZGLja8v8Tu,['rock'],1
352,63087,ZnVI4eJvZ17IwpEZ,['rock'],1
353,64449,acwH3glZJGeX6v0v,['rock'],1
354,55479,VQgq8Wmtur2wj9Zp,['rock'],1
355,25663,EbLcM0AEvY8nDwNr,['rock'],1
356,53465,UIAFZhyzt9mGXNNH,['rock'],1
357,98608,txtiuq92IgxZiqCm,['rock'],1
358,87210,nWKvqS951B5BIEWA,['rock'],1
359,60640,YLjVmCN5FJtjm5oX,['rock'],1
360,91567,pxrLy3u5ckkIQOV3,['rock'],1
361,29305,GdY9D8ciOTBSBDI5,['rock'],1
362,41276,NQcfqamNt3sMpyAi,['rock'],1
363,67385,cJ33IfGafiMasi4k,['rock'],1
364,23042,D67QJQKzNejAS8ZT,['rock'],1
365,40950,NEN600AbVqyMpWmA,['rock'],1
366,34737,Ji2nZycdBWttnHPi,['rock'],1
367,44570,PFJMZ9SF4VjwQ99m,['rock'],1
368,52729,TqpQ0hJ0XXQURK77,['rock'],1
369,45868,Q1F9BBOUb1VJLxUp,['rock'],1
370,80888,juMI8OVnpdLrc9VJ,['rock'],1
371,3773,25KenxOxGQMm13zq,['rock'],1
372,32158,IDqPwQZIzNCpR3sn,['rock'],1
373,87737,npYrQmInxROT7OZ3,['rock'],1
374,93624,r9DtJ4z5SlBNH5BR,['rock'],1
375,88084,o1pwqsgJnD70VYWu,['rock'],1
376,64704,am2wbt8jt8SP42x2,['rock'],1
377,101485,vaVl8NO7guwLPxnz,['rock'],1
378,47889,R7nKfeveq8UWBPl8,['rock'],1
379,7016,3wfWXDb6Rnb6YJ9f,['rock'],1
380,64123,aQSASn7RGl5BNB1a,['rock'],1
381,46174,QApnqBW6lDmkxwtw,['rock'],1
382,51077,SuTGmJHjkinpVCg5,['rock'],1
383,105251,xiegEtkXpTB6mnEZ,['rock'],1
384,105682,xy5ioRohgBCJsflx,['rock'],1
385,33628,J55lBlIROxMqIEYH,['rock'],1
386,50221,SRUG9wow3Qb4E7Lp,['rock'],1
387,93895,rJL7MNjIVHb4di3y,['rock'],1
388,31528,HtDHly2H5Fi9DZAy,['rock'],1
389,25969,ElmRu65V52HNvnfU,['rock'],1
390,101099,vN1W3pKiT7yu2Pf9,['rock'],1
391,90530,pQFCBTUKD7jmjV0n,['rock'],1
392,6051,3Ox2MKBvUQS8iky5,['rock'],1
393,81888,kVJrgk5VyxX9Nprz,['rock'],1
394,44334,P7M43zjAHPsnEeoG,['rock'],1
395,92724,qdROWSXGOOqRMSMH,['rock'],1
396,108034,zHud9fouGEihnRpP,['rock'],1
397,17009,9f6gBeebjpiMfF48,['rock'],1
398,22437,Cl2WiHT9aB6XOm6X,['rock'],1
399,29341,Gf0DQTj6PF87Pbqq,['rock'],1
400,8451,4l7gVZM4nMpI65gL,['rock'],1
401,68595,cyye6IBlK9SYYanW,['rock'],1
402,56365,VuWsFwo7D6A9aB1b,['rock'],1
403,61804,Z2LNRrUesJHV6wGn,['rock'],1
404,57483,WX5d15Kx09L0VtiY,['rock'],1
405,63778,aDo0tGX4Ce2xJ2N2,['rock'],1
406,90445,pNTm8HSJSMMU6gQR,['rock'],1
407,24225,DmHHbzUUMElexGgW,['rock'],1
408,84705,m5Mc9RLOJfab6hRN,['rock'],1
409,98956,uAJbmqEGorKfCWQI,['rock'],1
410,1219,0fceDYFPDO4huXRR,['rock'],1
411,105434,xpByvoxbs4ZJxfmQ,['rock'],1
412,44685,PJKGhLL4X1SlfHBZ,['rock'],1
413,46279,QE05eQ7VvqGOqIx2,['rock'],1
414,28392,G7fSb4eU2BosPBzC,['rock'],1
415,108382,zUHeedVZ2hvFEAlt,['rock'],1
416,45494,PnpgzxwGGUbF16Au,['rock'],1
417,72634,fIohojk7dCKXXZ7B,['rock'],1
418,5092,2quHrGgiN02VxbtM,['rock'],1
419,1808,10XpcL85rNpigt6y,['rock'],1
420,34273,JRqRh9DSwnVYpkV0,['rock'],1
421,78181,iOZ9X5UNeBP6YiL2,['rock'],1
422,88374,oBylsVKnFnicl2H9,['rock'],1
423,15763,8ww7pOS7tFZcWXRq,['rock'],1
424,8322,4gaD83MMacMK3whd,['rock'],1
425,7084,3yt9UWBpuHX7oFJR,['rock'],1
426,103437,wg0nY9wHiwp9rNc2,['rock'],1
427,93412,r1ROi83o4xfU0k3c,['rock'],1
428,192,07QRvQw4sk50K7ZS,['rock'],1
429,66997,c5x0yA6bRhMlmP5O,['rock'],1
430,36819,KvDdpoXUqsWu2tC0,['rock'],1
431,16184,9BRPFWhSRCiGKaV8,['rock'],1
432,13156,7SzjtUOGMfK8C3Ir,['rock'],1
433,49445,RzdQajerTpHMlzAN,['rock'],1
434,83867,lb3TB1cYKRJEvkRy,['rock'],1
435,12335,70Z70evC0pMR8o8i,['rock'],1
436,45490,Pnir5lDn2apCYsih,['rock'],1
437,78189,iOzLR22yX1QsP696,['rock'],1
438,35375,K574ENQoq3XhKmNJ,['rock'],1
439,59890,XvP5gimYxebXedBa,['rock'],1
440,55805,VbCyZvm3UaiEt0Kl,['rock'],1
441,36815,Kv4UdHFNmB8KDlQ9,['rock'],1
442,26449,F1QDf605egbPqE37,['rock'],1
443,72948,fTPyyxOOYthdJMez,['rock'],1
444,57314,WRH8qqJBdZ0YX7wo,['rock'],1
445,40074,MjgPVBWEzwjKWphp,['rock'],1
446,40366,Mu7JPREefUMSBKWe,['rock'],1
447,17584,A06fDxEgkG5sNgQX,['rock'],1
448,3620,201G0X21HlBgnJpd,['rock'],1
449,5356,2zI4AB1UyQclp9Tn,['rock'],1
450,2135,1ApbfAhXieJCmweB,['rock'],1
451,87155,nUQlgoMuo5g1YUPJ,['rock'],1
452,38085,Ld6PiDL23v9MX1SX,['rock'],1
453,14622,8IPY7CCtuTpBV0mz,['rock'],1
454,13938,7uy7FiNKCYzw8QeX,['rock'],1
455,88483,oFbNX69s5fjhUgOA,['rock'],1
456,69130,dH77BneQXfLdLRHP,['rock'],1
457,20724,Bl6gZZiBDVg9VA7w,['rock'],1
458,58290,WzSxTO80sGdSkI39,['rock'],1
459,38340,LmTNe1Prrubi0kks,['rock'],1
460,75177,giDFKAvsJRSnXEuM,['rock'],1
461,23612,DPYT0XCxZB3fJwd8,['rock'],1
462,24177,DkMazY75OaMw3DKW,['rock'],1
463,38285,LkH2TJkNGIgvEtQE,['rock'],1
464,17703,A4LHD5mR4q2DfjkV,['rock'],1
465,92247,qM2MJ4WAhtPvdxnL,['rock'],1
466,92727,qdceaMfpDs2tJVJm,['rock'],1
467,24424,DsirVctFKilX96lP,['rock'],1
468,101469,vZnBufbSJRDxyyxn,['rock'],1
469,78585,icrfwaI93xJpo6BI,['rock'],1
470,67401,cJVqma37hE33z4mB,['rock'],1
471,21323,C8EU0bVP35Ck6Pme,['rock'],1
472,91844,q7DD7FfLoE0GNrhS,['rock'],1
473,23113,D8niZLi3x1Iy5qhS,['rock'],1
474,33443,IyOjhsVVei0LXUw6,['rock'],1
475,75920,h7Kavw6dto8JHDcB,['rock'],1
476,45365,PidolWc530MvkzXy,['rock'],1
477,27807,FmlytXDUbMOqtXGJ,['rock'],1
478,9731,5UE7ZcwPzUOCbm9r,['rock'],1
479,30038,H38WwYUjHc9R605v,['rock'],1
480,93618,r92t77GgJyu27NZm,['rock'],1
481,95417,sBGO9XjNVHoSuINa,['rock'],1
482,25621,EZv5saeu4C5DcY8A,['rock'],1
483,91439,ptrGzxnR6AeKn1Vr,['rock'],1
484,101069,vM3RvazNLdkqLjNp,['rock'],1
485,73952,g3LFiZkXs2DvBqxK,['rock'],1
486,100419,v0QMAOPQS6QhrHVn,['rock'],1
487,75741,h1gROMfLdS6e4Cu9,['rock'],1
488,88465,oErlv6dwJrjamAyG,['rock'],1
489,4013,2En33CN2FwTOi3QQ,['rock'],1
490,64104,aPl0PnBiJABulPjM,['rock'],1
491,13762,7oBqYSOUt2PehcJd,['rock'],1
492,22729,CvMe5bVKvDxUML1Z,['rock'],1
493,15882,90DYi04jfhVNR5v5,['rock'],1
